time_s,face_id,x1,y1,x2,y2
482.4,7,497,48,519,81
482.4,3,487,144,503,169
482.4,8,548,149,562,171
482.6,7,530,51,553,83
482.6,3,520,145,536,170
482.8,7,564,51,588,84
482.8,3,555,150,571,174
483.0,7,598,52,622,86
483.0,3,588,150,604,174
483.2,3,618,149,637,175
483.6,3,162,54,230,142
483.6,4,444,85,494,155
483.8,3,165,53,233,140
483.8,4,444,87,493,155
484.0,3,166,52,235,140
484.0,4,444,86,493,155
484.2,3,177,53,244,139
484.2,4,443,86,493,155
484.4,3,179,54,246,140
484.4,4,443,86,493,155
484.6,3,178,54,246,141
484.6,4,443,86,493,155
484.8,4,443,85,493,155
484.8,3,173,51,240,140
485.0,4,443,85,493,155
485.0,3,162,54,229,142
485.2,1,312,121,329,144
485.4,1,313,121,331,145
485.6,1,308,122,326,145
485.8,1,303,119,322,143
486.0,1,300,120,318,145
486.2,1,292,117,310,143
486.4,1,285,120,304,147
486.6,1,341,47,435,187
486.8,1,338,49,436,194
487.0,1,336,50,435,196
487.2,1,327,56,427,200
487.4,1,327,56,427,201
487.6,1,326,57,426,202
487.8,1,325,57,427,204
488.0,1,325,57,427,201
488.2,1,326,57,427,199
488.4,1,219,105,238,131
488.6,1,211,100,230,125
488.8,1,209,98,227,121
489.0,1,209,97,227,120
489.2,1,210,96,227,120
489.4,1,210,96,227,120
489.6,1,210,96,226,120
489.8,1,210,96,226,120
489.8,19,573,60,588,91
490.0,1,211,96,227,120
490.2,1,211,97,227,121
490.4,1,209,97,226,120
490.6,1,197,95,213,118
490.8,1,172,93,188,118
491.0,1,143,88,159,115
491.2,1,107,83,125,109
491.4,1,66,83,85,107
491.6,1,16,82,35,106
492.8,8,608,68,627,94
493.0,8,555,70,575,97
493.0,-1,404,89,423,120
493.2,7,599,42,623,75
493.2,8,508,72,528,99
493.4,7,564,44,587,79
493.4,3,607,87,632,115
493.4,8,472,74,491,102
493.6,7,533,46,556,79
493.6,-1,553,84,580,118
493.6,8,441,77,459,103
493.8,7,508,48,530,80
493.8,3,512,84,540,114
493.8,8,416,77,434,105
494.0,3,488,82,513,113
494.0,7,493,48,515,77
494.0,8,401,77,419,105
494.2,7,489,49,512,79
494.2,3,475,83,499,117
494.2,8,397,77,416,106
494.4,7,488,50,511,82
494.4,3,465,85,489,118
494.4,8,397,77,417,107
494.6,7,489,50,512,84
494.6,3,460,84,484,118
494.6,8,400,76,418,106
494.8,3,460,85,483,118
494.8,7,489,50,512,84
494.8,8,401,75,419,106
495.0,7,489,50,513,84
495.0,3,459,85,482,118
495.0,8,401,76,419,105
495.2,7,490,50,513,84
495.2,3,459,85,482,118
495.2,8,402,76,419,105
495.4,7,491,50,514,84
495.4,3,460,85,483,118
495.4,8,402,77,420,105
495.6,1,342,44,437,190
495.8,1,335,52,433,196
496.0,1,333,51,428,196
496.2,1,331,53,429,196
496.4,1,333,51,429,195
496.6,1,334,54,432,196
496.8,1,333,56,431,195
497.0,4,447,85,496,155
497.0,3,158,53,227,140
497.2,4,447,85,496,155
497.2,3,157,53,225,143
497.4,3,171,53,239,137
497.4,4,447,85,496,156
497.6,3,178,53,246,139
497.6,4,447,86,496,156
497.8,3,181,54,249,139
497.8,4,446,86,496,156
498.0,3,177,54,245,140
498.0,4,447,85,496,155
498.2,3,167,53,236,142
498.2,4,447,82,496,156
498.4,4,446,80,496,154
498.4,3,155,56,226,143
498.6,3,151,54,222,142
498.6,4,445,83,495,154
498.8,3,151,55,221,142
498.8,4,444,86,495,158
499.0,3,152,54,222,142
499.0,4,445,84,495,154
499.2,3,152,55,222,141
499.2,4,444,84,494,154
499.4,3,152,53,222,140
499.4,4,443,83,494,153
499.6,4,443,83,494,153
499.6,3,153,54,220,139
499.8,4,444,83,493,155
499.8,3,155,53,220,134
500.0,4,443,83,493,155
500.0,3,155,52,221,130
500.2,4,442,83,493,156
500.2,3,155,52,221,131
500.4,3,155,52,221,131
500.4,4,442,83,493,154
500.6,20,224,36,306,170
500.8,20,227,37,308,169
501.0,20,228,39,310,171
501.2,20,229,44,312,174
501.4,20,230,42,314,175
501.6,20,228,38,311,170
501.8,20,227,38,309,168
502.0,20,227,42,310,171
502.2,20,227,44,310,171
502.4,1,136,112,156,135
502.6,1,131,112,151,134
502.8,1,123,110,142,134
503.0,1,114,106,134,131
503.2,1,111,101,131,127
503.4,1,116,99,135,125
503.6,1,127,100,146,125
503.8,1,146,103,164,129
504.0,1,170,104,189,130
504.2,1,194,107,212,131
504.4,-1,217,113,233,139
504.6,8,232,111,248,134
504.8,8,240,113,254,136
505.4,8,241,111,254,132
505.6,3,150,53,218,138
505.6,4,446,82,496,155
505.8,4,447,78,497,150
505.8,3,150,53,218,138
506.0,3,150,53,218,138
506.0,4,447,81,497,152
506.2,3,150,53,217,138
506.2,4,447,86,498,157
506.4,3,150,53,217,138
506.4,4,448,83,498,155
506.6,3,150,53,218,138
506.6,4,448,84,499,155
506.8,3,150,53,218,137
506.8,4,448,84,499,155
507.0,3,150,53,218,137
507.0,4,448,84,499,153
507.2,3,150,53,217,137
507.2,4,448,84,498,152
507.4,7,392,57,415,90
507.4,3,378,147,401,175
507.4,8,462,158,477,181
507.4,1,292,121,309,149
507.6,7,393,57,415,90
507.6,1,276,116,296,143
507.6,3,380,147,403,176
507.6,8,463,153,479,177
507.8,7,393,57,415,90
507.8,1,258,114,281,140
507.8,8,463,151,478,175
507.8,3,382,147,405,175
508.0,7,393,57,415,90
508.0,1,246,115,271,137
508.0,8,461,154,477,177
508.0,3,384,148,407,177
508.2,7,393,57,415,90
508.2,3,385,150,406,178
508.2,8,461,152,476,176
508.2,1,238,116,263,137
508.4,7,392,57,416,90
508.4,8,462,153,478,176
508.4,3,385,149,407,178
508.4,1,237,117,260,137
508.6,7,393,57,415,90
508.6,8,462,153,478,177
508.6,3,384,149,407,177
508.6,-1,242,113,266,135
508.8,7,393,58,415,90
508.8,3,385,150,408,178
508.8,8,460,153,475,177
508.8,-1,264,117,278,140
509.0,7,393,57,415,90
509.0,8,456,152,471,176
509.0,3,386,149,409,177
509.0,1,277,123,292,149
509.2,7,393,57,415,90
509.2,3,386,150,410,177
509.2,8,455,154,470,176
509.4,7,393,57,416,90
509.4,8,453,156,470,180
509.4,3,386,150,410,177
509.6,7,393,57,415,90
509.6,8,453,155,469,178
509.6,3,386,149,410,177
509.8,7,393,57,415,90
509.8,8,454,155,469,178
509.8,3,386,151,410,176
510.0,7,393,57,415,90
510.0,3,386,150,410,177
510.0,8,453,153,469,177
510.2,7,392,58,415,90
510.2,3,386,150,409,177
510.2,8,454,155,469,178
510.4,7,393,57,416,90
510.4,3,387,146,411,175
510.4,8,452,154,467,177
510.6,7,393,57,416,90
510.6,3,387,151,411,179
510.6,8,451,154,466,178
510.8,7,393,58,416,90
510.8,3,387,155,412,182
510.8,8,448,155,463,179
511.0,7,393,57,415,90
511.0,3,386,151,412,179
511.0,8,447,155,462,178
511.2,7,393,57,415,90
511.2,3,386,151,411,180
511.2,8,446,155,461,179
511.4,7,393,58,415,90
511.4,3,384,153,408,180
511.4,8,446,155,462,179
511.4,1,323,145,340,173
511.6,7,393,57,415,90
511.6,8,446,157,462,181
511.6,3,385,150,408,177
511.6,1,319,141,336,168
511.8,7,393,57,416,90
511.8,3,385,151,408,177
511.8,8,445,157,461,181
511.8,1,312,135,328,163
512.0,1,334,45,423,187
512.2,1,336,56,435,200
512.4,1,331,62,432,210
512.6,1,326,66,426,208
512.8,1,326,62,428,205
513.0,1,328,62,427,203
513.2,1,330,61,429,204
513.4,1,332,60,431,199
513.6,1,333,58,431,195
513.8,1,336,52,433,191
514.0,0,221,38,355,222
514.2,0,224,39,355,223
514.4,0,219,44,352,222
514.6,0,209,49,345,224
514.8,0,209,49,345,224
515.0,0,219,47,352,223
515.2,0,222,47,356,223
515.4,0,225,43,359,223
515.6,0,227,42,361,223
515.8,0,228,42,361,224
516.0,0,228,41,361,226
516.2,0,229,35,308,143
516.4,0,228,33,308,139
516.6,0,232,34,312,139
516.8,0,228,36,308,141
517.0,0,228,39,307,144
517.2,0,228,39,308,143
517.4,0,230,37,310,143
517.6,0,232,39,312,145
517.8,0,232,37,313,145
518.0,0,232,38,311,144
518.2,0,226,40,360,228
518.4,0,226,40,360,228
518.6,0,226,43,360,228
518.8,0,225,41,360,229
519.0,0,218,47,352,233
519.2,0,201,54,338,239
519.4,0,193,59,330,244
519.6,0,187,62,323,248
519.8,0,182,64,319,251
520.0,0,174,63,312,251
520.2,0,165,65,303,255
520.4,0,158,69,297,257
524.8,13,322,-44,492,252
525.0,13,297,7,469,255
525.2,13,288,14,458,261
525.4,13,280,17,452,248
525.6,13,273,18,446,257
525.8,13,275,21,445,254
526.0,13,290,21,455,270
526.2,13,294,23,456,278
526.4,13,294,24,457,287
526.6,13,292,25,455,275
526.8,13,288,24,453,257
527.0,13,284,23,453,251
527.2,13,285,21,452,253
527.4,13,290,21,452,275
527.6,13,289,20,454,272
527.8,13,286,17,454,256
528.0,13,285,15,457,247
528.2,13,280,13,449,263
528.4,13,243,11,390,278
528.6,-1,270,32,370,247
528.8,-1,318,30,410,230
529.2,-1,166,251,214,308
529.4,-1,163,229,217,292
529.6,0,159,190,221,263
529.8,0,153,181,221,262
530.0,0,154,155,228,244
530.2,0,167,123,249,226
530.4,0,193,117,280,233
530.6,0,208,102,306,225
530.8,0,205,72,310,212
531.0,0,187,62,295,214
531.2,0,175,61,288,215
531.4,0,166,50,279,210
531.6,0,161,39,280,210
531.8,0,155,40,274,212
532.0,0,163,39,287,215
532.2,0,185,44,309,222
532.4,0,203,46,328,221
532.6,0,208,45,333,220
532.8,0,212,50,338,221
533.0,0,215,47,342,219
533.2,0,215,41,341,214
533.4,0,214,41,340,215
533.6,0,234,34,312,145
533.8,0,233,38,310,147
534.0,0,233,37,310,144
534.2,0,234,35,311,143
534.4,0,237,34,314,144
534.6,0,240,37,317,147
534.8,0,242,39,320,147
535.0,0,243,37,320,145
535.2,0,241,36,318,145
535.4,0,241,36,318,145
535.6,0,240,37,317,146
535.8,13,326,58,423,197
536.0,13,330,67,428,213
536.2,13,325,65,424,203
536.4,13,319,64,417,204
536.6,13,322,63,422,202
536.8,13,326,61,423,210
537.0,13,320,62,419,204
537.2,13,308,69,412,209
537.4,13,307,76,411,220
537.6,13,313,72,414,219
537.8,13,306,75,409,210
538.0,0,235,32,313,142
538.2,0,235,33,314,142
538.4,0,235,31,312,143
538.6,0,234,30,312,141
538.8,0,236,34,313,144
539.0,0,236,34,314,145
539.2,0,235,34,314,145
539.4,0,235,33,313,144
539.6,0,234,33,313,144
539.8,0,234,33,312,143
540.0,0,234,33,312,143
540.2,0,234,35,312,144
540.4,0,234,33,311,144
540.6,0,233,33,311,144
540.8,0,232,32,310,144
541.0,0,232,33,310,143
541.2,0,233,32,311,143
541.4,0,384,91,441,169
541.4,13,188,49,255,150
541.6,0,382,92,438,168
541.6,13,189,50,256,150
541.8,0,380,91,435,167
541.8,13,190,51,257,150
542.0,0,378,91,432,167
542.0,13,190,52,257,150
542.2,0,377,90,432,167
542.2,13,190,50,257,151
542.4,0,376,92,431,168
542.4,13,190,51,258,151
542.6,0,377,94,431,169
542.6,13,189,51,258,150
542.8,0,377,95,432,169
542.8,13,190,53,257,149
543.0,0,378,95,433,171
543.0,13,189,52,257,149
543.2,0,380,97,435,170
543.2,13,189,53,256,150
543.4,0,381,98,438,172
543.4,13,189,55,256,151
543.6,0,383,99,441,173
543.6,13,187,57,256,153
543.8,0,385,99,443,174
543.8,13,183,58,257,155
544.0,0,385,98,443,174
544.0,13,179,62,256,157
544.2,0,386,99,443,174
544.2,13,178,62,254,157
544.4,0,233,35,311,144
544.6,0,233,34,311,144
544.8,0,232,35,310,144
545.0,0,232,33,310,145
545.2,0,232,33,310,145
545.4,0,232,35,310,145
545.6,0,233,35,311,146
545.8,0,233,35,311,145
546.0,0,385,92,443,171
546.0,13,176,61,255,157
546.2,0,385,91,442,171
546.2,13,176,61,255,157
546.4,0,384,91,442,171
546.4,13,176,62,254,158
546.6,0,385,91,442,171
546.6,13,176,62,254,158
546.8,0,385,92,442,172
546.8,13,176,61,254,158
547.0,0,385,92,442,171
547.0,13,176,63,255,157
547.2,0,385,92,443,171
547.2,13,176,64,253,157
547.4,0,386,93,444,173
547.4,13,177,64,252,158
547.6,0,387,93,445,173
547.6,13,177,63,253,158
547.8,0,387,93,445,172
547.8,13,177,63,256,157
548.0,0,387,94,445,172
548.0,13,177,63,255,157
548.2,8,483,65,544,153
548.2,30,283,34,319,81
548.2,8,2,27,69,126
548.4,8,485,65,545,154
548.4,30,283,34,319,81
548.4,8,1,23,69,130
548.6,8,486,67,547,156
548.6,30,285,36,322,82
548.6,8,3,26,67,121
548.8,8,486,67,546,153
548.8,30,294,39,330,84
548.8,8,3,28,67,121
549.0,8,486,67,547,155
549.0,30,299,39,335,84
549.0,8,3,28,66,123
549.2,8,485,68,546,153
549.2,30,299,38,336,84
549.2,8,3,27,65,130
549.4,8,480,60,540,144
549.4,30,296,33,332,81
549.4,8,3,29,66,127
549.6,8,478,60,539,147
549.6,30,291,31,328,79
549.6,8,5,30,67,123
549.8,8,481,64,541,152
549.8,30,289,29,326,77
549.8,8,5,29,68,129
550.0,8,482,66,543,154
550.0,30,288,29,324,76
550.0,8,6,30,68,128
550.2,0,387,92,445,171
550.2,13,173,73,249,165
550.4,0,387,92,446,172
550.4,13,179,74,258,165
550.6,0,389,92,447,171
550.6,13,190,81,271,169
550.8,0,391,92,449,173
550.8,13,195,84,276,173
551.0,0,391,93,449,171
551.0,13,178,81,258,171
551.2,0,392,93,450,172
551.2,13,167,81,246,170
551.4,0,392,93,450,171
551.4,13,167,81,248,170
551.6,0,392,93,450,172
551.6,13,180,83,264,173
551.8,0,391,92,449,172
551.8,13,208,94,286,180
552.0,0,391,91,449,171
552.0,13,224,102,301,186
552.2,0,392,90,449,170
552.2,13,238,107,312,191
552.4,0,391,90,448,170
552.4,13,240,120,321,203
552.6,0,388,92,445,170
552.6,13,238,132,321,224
552.8,0,386,93,443,170
552.8,13,245,128,326,218
553.0,0,385,94,442,169
553.0,13,245,129,328,223
553.2,0,385,93,442,168
553.2,13,251,142,335,235
553.4,0,385,92,442,168
553.4,13,248,137,331,226
553.6,0,385,91,442,168
553.6,13,237,125,325,214
553.8,0,385,89,442,168
553.8,13,239,123,322,207
554.0,0,385,89,442,167
554.0,13,238,122,323,206
554.2,13,328,65,426,207
554.4,13,328,65,426,208
554.6,13,327,65,426,206
554.8,13,325,64,423,209
555.0,13,325,65,425,211
555.2,13,327,66,426,211
555.4,13,327,68,426,213
555.6,13,328,68,426,217
555.8,13,329,69,427,216
556.0,13,329,72,429,218
556.2,0,231,36,308,148
556.4,0,230,39,308,148
556.6,0,228,40,306,151
556.8,0,227,41,307,150
557.0,0,228,40,305,150
557.2,0,224,42,303,150
557.4,0,221,41,300,149
557.6,0,222,42,300,151
557.8,0,224,41,303,150
558.0,0,226,42,305,152
558.2,0,227,40,305,149
558.4,8,451,90,516,174
558.4,30,236,37,271,88
558.6,8,451,90,516,174
558.6,30,237,37,273,88
558.6,31,177,180,190,196
558.8,8,452,90,516,174
558.8,30,237,31,274,85
558.8,31,177,180,189,195
559.0,8,452,90,517,174
559.0,30,237,29,275,82
559.0,31,177,180,190,196
559.2,8,452,90,517,174
559.2,30,232,30,271,83
559.2,31,177,180,190,196
559.4,8,453,90,518,172
559.4,30,231,32,269,84
559.4,31,177,180,189,196
559.6,8,453,91,518,172
559.6,30,231,31,270,82
559.6,31,177,180,190,196
559.8,0,399,76,453,155
559.8,13,229,81,307,188
560.0,0,399,75,452,154
560.0,13,231,57,308,170
560.2,0,399,74,452,151
560.2,13,227,54,305,168
560.4,0,398,74,452,152
560.4,13,231,67,306,176
560.6,0,397,75,451,151
560.6,13,227,89,311,188
560.8,0,396,75,450,152
560.8,13,230,107,315,198
561.0,8,453,89,517,173
561.0,30,227,32,267,82
561.2,8,452,83,511,170
561.2,30,228,33,268,83
561.4,8,449,81,508,168
561.4,30,228,33,269,83
561.6,8,451,81,510,167
561.6,30,228,33,270,84
561.8,8,450,83,510,170
561.8,30,227,32,268,83
562.0,8,449,86,510,172
562.0,30,225,32,266,83
562.2,0,393,75,447,153
562.2,13,250,139,341,231
562.4,0,393,74,447,152
562.4,13,247,143,338,235
562.6,0,392,75,448,153
562.6,13,252,142,337,231
562.8,0,392,76,448,155
562.8,13,253,134,337,221
563.0,0,393,77,450,156
563.0,13,251,134,338,221
563.2,0,393,78,451,156
563.2,13,245,132,337,217
563.4,8,455,87,517,170
563.4,30,222,35,267,88
563.6,8,453,86,515,173
563.6,30,221,39,261,91
563.8,8,455,84,517,174
563.8,30,219,38,258,93
564.0,8,457,84,517,172
564.0,30,220,39,258,94
564.2,8,457,84,517,173
564.2,30,221,40,259,94
564.4,32,452,64,494,117
564.6,32,452,64,494,117
564.8,32,452,64,494,117
565.0,32,453,64,494,117
565.2,32,452,64,494,117
565.4,32,453,64,494,117
565.6,33,157,66,195,123
565.6,32,451,62,493,116
565.8,33,157,66,195,123
565.8,32,451,63,493,116
566.0,33,157,66,195,123
566.0,32,451,63,494,117
566.2,33,157,66,195,123
566.2,32,451,64,494,117
566.4,33,157,66,195,123
566.4,32,452,65,494,117
566.6,33,157,66,195,123
566.6,32,452,65,494,117
566.8,8,461,87,524,169
566.8,30,250,31,289,77
567.0,8,461,86,524,170
567.0,30,242,31,282,80
567.2,8,461,86,524,170
567.2,30,239,30,279,81
567.4,8,461,87,524,170
567.4,30,237,30,276,81
567.4,31,162,176,173,190
567.6,8,461,87,525,170
567.6,30,235,32,274,81
567.8,8,461,87,525,171
567.8,30,237,32,276,81
567.8,31,162,176,173,190
568.0,33,157,66,195,123
568.0,32,452,63,494,117
568.2,33,157,66,195,123
568.2,32,452,63,494,117
568.4,32,448,63,491,117
568.4,33,163,71,200,126
568.4,30,295,58,336,108
568.6,32,448,62,491,117
568.6,33,163,71,200,127
568.6,30,295,58,337,109
568.8,32,448,62,491,117
568.8,33,163,71,200,127
568.8,30,295,58,337,109
569.0,32,448,62,491,117
569.0,33,163,71,200,127
569.0,30,295,58,337,109
569.2,32,448,62,491,117
569.2,33,163,71,200,126
569.2,30,296,59,338,109
569.4,32,448,62,491,117
569.4,33,163,71,200,126
569.4,30,298,60,340,108
569.6,32,448,62,491,117
569.6,33,163,71,200,127
569.6,30,298,60,340,109
569.8,32,448,62,491,117
569.8,33,163,72,200,126
569.8,30,298,58,340,109
570.0,8,475,70,539,158
570.0,30,242,21,278,72
570.0,8,54,52,116,175
570.2,8,474,68,535,157
570.2,30,242,21,277,72
570.2,8,53,44,114,171
570.4,8,469,68,532,159
570.4,30,242,21,277,71
570.4,8,54,37,113,163
570.6,8,464,74,527,161
570.6,30,241,20,277,70
570.6,8,53,40,113,166
570.8,8,463,75,528,161
570.8,30,241,20,277,70
570.8,8,52,43,111,171
571.0,8,463,76,528,161
571.0,30,241,21,276,70
571.0,8,47,42,109,176
571.2,8,461,73,526,159
571.2,30,241,21,277,69
571.2,8,47,41,110,175
571.4,8,462,69,528,152
571.4,30,244,22,281,70
571.4,8,50,46,109,171
571.6,8,463,65,522,150
571.6,30,247,22,284,70
571.6,8,50,48,108,172
571.8,8,457,64,510,154
571.8,30,249,23,285,69
571.8,8,51,51,109,170
572.0,8,457,63,509,153
572.0,30,249,24,286,70
572.0,8,55,60,112,167
572.2,8,457,63,510,152
572.2,30,251,23,288,70
572.4,0,387,71,446,152
572.4,13,225,112,313,200
572.6,0,391,71,447,150
572.6,13,221,109,305,200
572.8,0,391,70,447,150
572.8,13,222,109,306,203
573.0,0,391,70,446,150
573.0,13,225,87,312,199
573.2,0,391,70,446,150
573.2,13,228,92,313,202
573.4,0,390,70,445,149
573.4,13,231,97,314,200
573.6,0,389,69,445,149
573.6,13,225,111,312,209
573.8,8,466,67,530,150
573.8,30,251,33,287,80
573.8,8,31,21,91,142
574.0,8,466,67,530,150
574.0,30,254,23,289,71
574.0,8,30,22,87,142
574.2,8,466,69,530,150
574.2,30,261,24,297,71
574.2,8,31,24,90,144
574.4,8,467,68,531,151
574.4,30,267,33,303,81
574.4,8,32,19,98,152
574.6,8,467,68,532,151
574.6,30,268,35,305,84
574.6,8,36,30,99,150
574.8,8,467,68,531,152
574.8,30,267,34,304,82
574.8,8,33,24,100,159
575.0,8,470,67,534,150
575.0,30,267,33,303,81
575.2,8,478,66,541,151
575.2,30,266,32,302,80
575.4,8,488,76,549,161
575.4,30,267,34,303,80
575.6,8,492,79,555,162
575.6,30,267,34,304,80
575.8,8,490,78,552,162
575.8,30,267,33,304,80
575.8,8,52,73,115,173
576.0,34,245,118,272,168
576.0,35,494,93,540,178
576.2,34,245,118,272,168
576.2,35,494,93,540,178
576.4,34,245,118,272,168
576.4,35,494,93,541,178
576.6,34,245,118,272,168
576.6,35,494,93,541,178
576.8,34,245,118,272,168
576.8,35,495,93,542,178
577.0,34,245,118,272,168
577.0,35,495,92,542,178
577.2,34,245,118,272,168
577.2,35,495,93,542,179
577.4,34,245,118,272,168
577.4,35,496,92,543,179
577.6,34,245,118,272,168
577.6,35,496,93,543,178
577.8,34,245,118,272,168
577.8,35,495,91,544,179
578.0,34,245,119,272,168
578.0,35,496,93,542,178
578.2,34,245,119,272,168
578.2,35,496,92,543,178
578.4,34,245,119,272,168
578.4,35,496,92,543,178
578.6,34,245,119,272,168
578.6,35,496,92,543,179
578.8,34,245,119,272,168
578.8,35,496,92,543,179
579.0,34,245,118,272,168
579.0,35,496,92,543,179
579.2,34,245,118,272,168
579.2,35,496,92,543,179
579.4,34,245,118,272,168
579.4,35,495,90,544,180
579.6,34,245,118,272,168
579.6,35,495,90,544,180
579.8,34,245,119,272,169
579.8,35,496,93,542,179
580.0,34,245,118,272,170
580.0,35,495,91,544,179
580.2,34,246,120,273,171
580.2,35,497,92,545,180
580.4,35,500,92,550,177
580.4,34,247,120,273,171
580.6,34,248,119,275,170
580.6,35,498,92,548,179
580.8,35,497,92,544,180
580.8,34,247,118,274,168
581.0,35,496,93,543,180
581.0,34,248,118,275,168
581.2,30,157,70,209,139
581.2,36,488,18,497,29
581.4,30,158,69,209,139
581.4,36,488,18,497,29
581.6,30,158,70,209,140
581.6,36,488,18,497,29
581.8,30,156,70,209,140
581.8,36,488,18,497,29
582.0,30,158,70,209,140
582.0,36,488,18,497,29
582.2,30,157,70,209,139
582.2,36,488,18,497,29
582.4,30,158,69,210,141
582.4,36,488,18,497,29
582.6,30,158,69,210,141
582.6,36,488,18,497,29
582.8,37,354,67,431,168
583.0,37,353,68,431,169
583.2,37,353,70,430,170
583.4,37,353,69,430,171
583.6,37,352,67,428,169
583.8,37,351,64,427,166
584.0,37,348,66,425,169
584.2,37,347,67,425,169
584.4,37,347,70,423,172
584.6,37,346,70,423,172
584.8,37,345,70,423,171
585.0,37,344,71,422,172
585.2,37,344,70,422,171
585.4,37,346,71,424,171
585.6,37,348,71,425,172
585.8,37,349,72,426,172
586.0,30,158,69,209,141
586.0,36,488,17,497,29
586.2,30,158,69,209,141
586.2,36,488,18,497,29
586.4,30,158,69,209,142
586.4,36,488,17,497,29
586.6,30,158,69,209,142
586.6,36,488,18,497,29
586.8,30,158,69,209,141
586.8,36,488,17,497,29
587.0,30,158,69,210,140
587.2,30,158,69,210,139
587.4,30,158,69,210,139
587.6,30,360,57,442,163
587.8,30,362,58,442,164
588.0,30,359,59,440,166
588.2,30,359,59,440,166
588.4,30,359,61,440,166
588.6,30,358,60,440,166
588.8,30,358,60,439,166
589.0,37,351,71,427,172
589.2,37,351,71,427,172
589.4,37,351,70,427,172
589.6,37,352,72,428,173
589.8,37,352,73,428,174
590.0,37,352,72,428,173
590.2,37,351,73,427,173
590.4,37,348,67,426,170
590.6,37,339,65,416,171
590.8,37,328,70,404,176
591.0,37,328,68,404,175
591.2,37,327,67,402,174
591.4,37,327,74,404,186
591.6,37,324,87,403,190
591.8,37,256,42,343,144
592.0,-1,193,-25,274,63
594.2,8,415,105,477,190
594.2,30,254,43,293,92
594.4,8,417,104,478,187
594.4,30,256,43,293,93
594.6,8,418,104,480,187
594.6,30,256,43,295,93
594.8,8,421,104,484,187
594.8,30,257,43,296,93
595.0,8,425,104,489,186
595.0,30,257,43,297,93
595.2,8,424,103,488,186
595.2,30,258,43,298,93
595.4,8,420,102,481,189
595.4,30,259,43,298,93
595.4,8,53,78,113,189
595.6,8,416,103,478,186
595.6,30,259,43,299,93
595.8,8,414,104,475,187
595.8,30,260,41,299,93
596.0,8,414,104,474,189
596.0,30,262,44,300,92
596.2,8,414,104,478,189
596.2,30,264,43,302,91
596.4,8,408,106,472,194
596.4,30,263,41,301,89
596.6,8,399,111,462,201
596.6,30,256,36,295,87
596.8,8,393,109,456,204
596.8,30,247,33,286,83
597.0,37,273,59,351,163
597.2,37,257,59,339,164
597.4,37,259,58,339,162
597.6,37,267,46,344,155
597.8,37,259,45,338,155
598.0,37,254,50,333,156
598.2,37,251,50,331,159
598.4,37,255,52,334,161
598.6,37,257,57,336,160
598.8,37,260,55,338,164
599.0,37,263,59,340,165
599.2,37,255,62,335,170
599.4,37,257,64,338,167
599.6,30,156,81,213,144
599.8,30,156,81,214,143
600.0,30,157,81,214,144
600.2,30,158,82,215,145
600.4,30,158,82,213,145
600.6,30,158,82,214,145
600.8,30,158,82,214,145
601.0,30,158,82,214,145
601.2,8,390,94,462,195
601.2,30,280,33,319,87
601.4,8,390,96,462,195
601.4,30,280,37,320,91
601.4,31,211,176,222,190
601.6,8,390,94,462,195
601.6,30,279,38,320,92
601.8,8,391,96,463,195
601.8,30,282,39,323,94
601.8,31,212,176,223,190
602.0,8,391,95,464,195
602.0,30,285,40,325,93
602.0,31,212,176,223,189
602.0,-1,225,178,239,192
602.2,8,390,93,463,196
602.2,30,286,38,327,92
602.4,8,389,93,462,196
602.4,30,289,37,329,91
602.6,30,290,38,330,91
602.6,8,390,89,462,192
602.8,8,392,89,462,191
602.8,30,290,37,330,90
602.8,8,114,75,174,184
603.0,8,391,92,463,192
603.0,30,289,36,329,90
603.0,8,109,86,173,190
603.2,8,390,93,462,192
603.2,30,289,36,329,90
603.4,8,390,94,462,192
603.4,30,289,36,329,90
603.6,8,388,96,461,194
603.6,30,289,37,329,90
603.6,-1,230,251,273,304
603.8,8,388,96,459,193
603.8,30,290,35,330,89
604.0,8,387,94,456,195
604.0,30,292,37,331,89
604.2,8,386,93,455,194
604.2,30,289,37,328,89
604.4,8,386,93,455,194
604.4,30,287,35,327,88
604.6,8,386,92,456,193
604.6,30,286,33,325,87
604.8,8,387,92,456,193
604.8,30,285,32,324,87
605.0,8,385,95,454,195
605.0,30,286,33,324,85
605.0,31,211,176,222,189
605.2,8,380,96,449,196
605.2,30,290,33,329,85
605.4,8,373,97,439,197
605.4,38,302,37,341,87
605.6,8,367,100,432,196
605.6,38,312,40,346,90
605.8,8,365,101,432,203
605.8,38,314,39,346,90
606.0,8,364,102,436,200
606.0,38,313,40,346,89
606.2,8,362,104,434,201
606.2,38,311,39,345,87
606.4,8,359,107,431,203
606.4,38,310,38,344,87
606.6,8,359,110,433,203
606.6,38,307,36,343,86
606.8,8,368,112,443,204
606.8,-1,298,27,337,77
607.0,8,377,112,454,203
607.0,30,291,27,330,77
607.2,8,379,114,458,207
607.2,30,286,33,325,85
607.4,8,378,118,457,209
607.4,30,284,33,323,89
607.6,8,379,115,458,208
607.6,30,282,32,322,87
607.8,8,381,115,459,205
607.8,30,277,30,318,83
608.0,8,380,114,459,208
608.0,30,275,29,316,82
608.2,8,378,110,456,205
608.2,30,275,28,315,81
608.4,8,372,102,445,198
608.4,30,275,28,315,81
608.6,0,381,74,438,156
608.6,8,554,50,621,155
